,orig_index,Datetime,Tweet Id,Text,Username,tweet_len,tweet_num,score,magnitude,google_language,google_entities,google_categories
805,4805,2018-01-24 08:44:58+00:00,9.560854036223016e+17,"A ""massive"" Bitcoin correction is possible, UBS Chairman Axel Weber says ",business,73,805.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,PERSON,OTHER",
806,4806,2018-01-24 04:00:02+00:00,9.560136996591656e+17,A globe-rattling move in bitcoin and other cryptocurrencies earlier this month can be traced to one Queens apartment ,WSJ,117,806.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
807,4807,2018-01-24 02:08:04+00:00,9.559855238893937e+17,-Asian stocks rally stalls -Yen strengthens -Dollar -Eyes on Davos -Bitcoin slightly below -10-year Treasury yield steadies ,business,124,807.0,0.0,0.0,en,"NUMBER,ORGANIZATION,OTHER,LOCATION",/Finance/Investing
808,4808,2018-01-23 19:11:35+00:00,9.558807100819252e+17,"Bitcoin must be regulated to stop money laundering, economist Joseph Stiglitz says ",business,83,808.0,-0.5,0.5,en,"PERSON,OTHER",
809,4809,2018-01-23 18:50:12+00:00,9.558753290038804e+17,The exchange already has a 20-30 per cent share of the global bitcoin trading market ,FinancialTimes,85,809.0,0.0,0.0,en,"NUMBER,OTHER",
810,4810,2018-01-23 18:15:15+00:00,9.55866533586178e+17,You may not have heard of Brandon Chez. But his site is a top source of bitcoin data ,WSJ,85,810.0,-0.2000000029802322,0.4000000059604645,en,"PERSON,OTHER",
811,4811,2018-01-23 16:15:12+00:00,9.558363242668646e+17,Authorities bring in new rule on investors’ identities as part of efforts to cool one of the region’s hottest bitcoin markets ,WSJ,126,811.0,0.3000000119209289,0.3000000119209289,en,"NUMBER,PERSON,OTHER,LOCATION",/Finance/Investing
812,4812,2018-01-23 15:42:02+00:00,9.558279769643212e+17,Bitcoin could split 50 times in 2018 ,business,37,812.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,DATE,OTHER",
813,4813,2018-01-23 12:04:33+00:00,9.557732429623008e+17,Bitcoin could split 50 times in 2018 ,business,37,813.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,DATE,OTHER",
814,4814,2018-01-23 10:36:25+00:00,9.557510666954464e+17,"Bitcoin must be regulated to stop money laundering, economist Joseph Stiglitz says ",business,83,814.0,-0.5,0.5,en,"PERSON,OTHER",
815,4815,2018-01-23 09:52:37+00:00,9.557400404743864e+17,"The Lightning Network, a technological development touted as a solution to the scalability problem of Bitcoin’s network, reduces fees and transaction time. - ",Investingcom,158,815.0,0.1000000014901161,0.4000000059604645,en,"ORGANIZATION,OTHER",
816,4816,2018-01-23 05:03:05+00:00,9.556671799486628e+17,Creating a new Bitcoin requires electricity. A lot of it. ,nytimes,58,816.0,0.0,0.5,en,OTHER,
817,4817,2018-01-23 05:00:07+00:00,9.556664303469076e+17,"What crackdown? OKCoin plans a bitcoin exchange in South Korea––and has accepted preorder registrations for more than 150,000 people since Friday ",WSJ,146,817.0,0.0,0.0,en,"NUMBER,PERSON,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
818,4818,2018-01-23 03:23:28+00:00,9.55642107812868e+17,"Yes, Bitcoin is a means of payment. Just not yet for you via ",business,61,818.0,-0.3000000119209289,0.6000000238418579,en,OTHER,
819,4819,2018-01-23 01:29:10+00:00,9.556133433641082e+17,"Bitcoin doesn't yet have a real role to play for institutional investors, brokerage says ",business,89,819.0,-0.5,0.5,en,"ORGANIZATION,OTHER,PERSON",
820,4820,2018-01-23 00:33:05+00:00,9.555992296108114e+17,Japan bitcoin bourse group stages Europe expansion ,FinancialTimes,51,820.0,0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,LOCATION",
821,4821,2018-01-22 16:05:42+00:00,9.554715458787e+17,Nordea bans employees from trading bitcoin due to the “unregulated nature” of the market ,business,89,821.0,-0.800000011920929,0.800000011920929,en,"PERSON,ORGANIZATION,OTHER",
822,4822,2018-01-22 15:09:56+00:00,9.554575096571124e+17,5 Reasons Bitcoin Won't Survive - ,Investingcom,34,822.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
823,4823,2018-01-22 13:42:35+00:00,9.554355276159918e+17,"Bitcoin doesn't yet have a real role to play for institutional investors, brokerage says ",business,89,823.0,-0.5,0.5,en,"ORGANIZATION,OTHER,PERSON",
824,4824,2018-01-22 12:47:28+00:00,9.554216577028465e+17,"The price of is down more than 40% from its record high, wiping approximately billion off its market cap. - ",Investingcom,108,824.0,-0.3000000119209289,0.6000000238418579,en,"NUMBER,OTHER",
825,4825,2018-01-22 11:40:05+00:00,9.554046997667512e+17,A crypto crackdown in South Korea? This bitcoin exchange is planning a Seoul launch anyway ,WSJ,91,825.0,0.0,0.0,en,"OTHER,LOCATION,EVENT",
826,4826,2018-01-22 11:20:51+00:00,9.553998602362264e+17,How Nigerians beat Bitcoin scams ,business,33,826.0,-0.5,0.5,en,"PERSON,OTHER",
827,4827,2018-01-22 09:57:00+00:00,9.553787571074376e+17,"Bitcoin doesn't yet have a real role to play for institutional investors, brokerage says ",business,89,827.0,-0.5,0.5,en,"ORGANIZATION,OTHER,PERSON",
828,4828,2018-01-22 07:59:05+00:00,9.55349e+17,Creating a new Bitcoin requires electricity. A lot of it. ,nytimes,58,828.0,0.0,0.5,en,OTHER,
829,4829,2018-01-22 05:22:36+00:00,9.55309700526084e+17,How Nigerians beat Bitcoin scams ,business,33,829.0,-0.5,0.5,en,"PERSON,OTHER",
830,4830,2018-01-22 04:04:33+00:00,9.552900603116708e+17,The criminal underworld is dropping bitcoin for another currency ,business,65,830.0,-0.4000000059604645,0.4000000059604645,en,OTHER,
831,4831,2018-01-21 19:02:04+00:00,9.55153540397355e+17,These digital coins soar (or fall) with bitcoin ,business,48,831.0,0.3000000119209289,0.3000000119209289,en,OTHER,
832,4832,2018-01-21 16:04:18+00:00,9.55108803674026e+17,This is where people are buying bitcoin all over the world ,business,59,832.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,LOCATION",
833,4833,2018-01-21 14:04:20+00:00,9.550786112283524e+17,The SEC’s response to Bitcoin ETFs isn’t a hard no via ,business,55,833.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER",
834,4834,2018-01-21 09:02:47+00:00,9.550027260097248e+17,A beginner's guide to bitcoin ,business,30,834.0,-0.1000000014901161,0.1000000014901161,en,"WORK_OF_ART,PERSON,OTHER",
835,4835,2018-01-21 06:13:58+00:00,9.549602433179852e+17,Bitcoin can't save the world's autocrats from the sanctions squeeze ,business,68,835.0,-0.699999988079071,0.699999988079071,en,"PERSON,OTHER,LOCATION",
836,4836,2018-01-21 05:07:50+00:00,9.549435971320463e+17,A mathematical discovery by computer programmers could be the answer to bitcoin’s power problems ,business,97,836.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
837,4837,2018-01-21 04:01:57+00:00,9.54927019569148e+17,The criminal underworld is dropping bitcoin for another currency ,business,65,837.0,-0.4000000059604645,0.4000000059604645,en,OTHER,
838,4838,2018-01-21 00:39:07+00:00,9.548759741554932e+17,"As bitcoin sinks, crypto bros party hard on a blockchain cruise ",business,64,838.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,EVENT",
839,4839,2018-01-20 19:03:29+00:00,9.547915105280984e+17,These digital coins soar (or fall) with bitcoin ,business,48,839.0,0.3000000119209289,0.3000000119209289,en,OTHER,
840,4840,2018-01-20 16:03:30+00:00,9.54746212451799e+17,This is where people are buying bitcoin all over the world ,business,59,840.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,LOCATION",
841,4841,2018-01-20 10:07:46+00:00,9.54656689353056e+17,A mathematical discovery by computer programmers could be the answer to bitcoin’s power problems ,business,97,841.0,-0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
842,4842,2018-01-20 10:00:24+00:00,9.546548393588448e+17,Bitcoin buzz inspires joke cryptocurrencies—and yet investors are still diving in ,WSJ,82,842.0,-0.3000000119209289,0.3000000119209289,en,"PERSON,OTHER",
843,4843,2018-01-20 09:00:56+00:00,9.546398728616384e+17,A beginner's guide to bitcoin ,business,30,843.0,-0.1000000014901161,0.1000000014901161,en,"WORK_OF_ART,PERSON,OTHER",
844,4844,2018-01-20 08:52:52+00:00,9.546378436909178e+17,"""The Bitcoin bubble may ultimately turn out to be a distraction from the true significance of the blockchain."" ",nytimes,111,844.0,-0.5,0.5,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
845,4845,2018-01-20 05:23:43+00:00,9.545852077216113e+17,Gold coin sales jumped 400% as bitcoin suffered its biggest selloff since December ,business,83,845.0,-0.6000000238418579,0.6000000238418579,en,"NUMBER,OTHER,EVENT",
846,4846,2018-01-20 02:59:28+00:00,9.545489053200466e+17,Bitcoin can't save the world's autocrats from the sanctions squeeze ,business,68,846.0,-0.699999988079071,0.699999988079071,en,"PERSON,OTHER,LOCATION",
847,4847,2018-01-20 01:45:02+00:00,9.545301759323544e+17,One marriage counselor has seen aggrieved spouses who just couldn’t get their heads around their partners’ infatuation with bitcoin ,WSJ,132,847.0,-0.6000000238418579,0.6000000238418579,en,"ORGANIZATION,PERSON,NUMBER,OTHER","/People & Society/Family & Relationships/Troubled Relationships,/Law & Government"
848,4848,2018-01-20 00:39:25+00:00,9.545136626849464e+17,"As bitcoin sinks, crypto bros party hard on a blockchain cruise ",business,64,848.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,EVENT",
849,4849,2018-01-19 22:42:07+00:00,9.544841398933258e+17,"Sorry, dear, I really don't want to talk about bitcoin anymore ",WSJ,63,849.0,-0.800000011920929,0.800000011920929,en,OTHER,
850,4850,2018-01-19 20:34:04+00:00,9.54451917253554e+17,"'Hey, let me tell you some more about bitcoin---Hello? Hello?' ",WSJ,63,850.0,0.0,0.2000000029802322,en,OTHER,
851,4851,2018-01-19 18:00:06+00:00,9.54413171099521e+17,A “heightened review” process for virtual-currency derivatives such as bitcoin futures ,WSJ,87,851.0,0.0,0.0,en,"WORK_OF_ART,OTHER",
852,4852,2018-01-19 16:50:37+00:00,9.54395684387672e+17,Bitcoin mining be damned. Cash is Apple chip supplier TSMC's real future via ,business,77,852.0,-0.5,1.0,en,"ORGANIZATION,OTHER",
853,4853,2018-01-19 16:30:04+00:00,9.543905112379023e+17,"Behind bitcoin’s obsessive fans are loved ones who are really, really tired of hearing about it ",WSJ,96,853.0,-0.699999988079071,0.699999988079071,en,"PERSON,OTHER",
854,4854,2018-01-19 14:40:06+00:00,9.543628373920768e+17,SEC warns Wall Street not to look for loopholes to offer funds tracking bitcoin ,WSJ,80,854.0,-0.5,0.5,en,"ORGANIZATION,OTHER",
855,4855,2018-01-19 14:01:59+00:00,9.543532470908928e+17,"As bitcoin sinks, crypto bros party hard on a blockchain cruise ",business,64,855.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,EVENT",
856,4856,2018-01-19 12:03:05+00:00,9.543233223256884e+17,"Merryn Somerset Webb: Bitcoin isn’t the only one to have flipped. Other well-known cryptocurrencies, Ripple, Ethereum and Litecoin, are having a torrid time too ",FinancialTimes,161,856.0,-0.2000000029802322,0.699999988079071,en,"ORGANIZATION,PERSON,NUMBER,OTHER",/Finance/Investing/Currencies & Foreign Exchange
857,4857,2018-01-19 10:30:27+00:00,9.543000131480984e+17,"As bitcoin sinks, crypto bros party hard on a blockchain cruise ",business,64,857.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,EVENT",
858,4858,2018-01-19 10:00:11+00:00,9.54292393687376e+17,SEC asked how bitcoin’s potential illiquidity would work for funds that must allow investors to easily cash out ,WSJ,112,858.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,PERSON",
859,4859,2018-01-19 09:32:07+00:00,9.542853314986556e+17,"Bitcoin has all the hallmarks of a fun game, played out across the planet with few barriers to entry and all the joy and pain that usually accompanies gambling ",FinancialTimes,160,859.0,0.800000011920929,0.800000011920929,en,"WORK_OF_ART,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
860,4860,2018-01-19 07:15:26+00:00,9.54250933323616e+17,Bitcoin mining be damned. Cash is Apple chip supplier TSMC's real future via ,business,77,860.0,-0.5,1.0,en,"ORGANIZATION,OTHER",
861,4861,2018-01-19 05:53:18+00:00,9.542302649972736e+17,"As bitcoin sinks, crypto bros party hard on a blockchain cruise ",business,64,861.0,-0.1000000014901161,0.1000000014901161,en,"ORGANIZATION,OTHER,EVENT",
862,4862,2018-01-19 01:50:09+00:00,9.541690719893792e+17,The regulator warned Wall Street not to look for loopholes to offer funds tracking bitcoin ,WSJ,91,862.0,-0.4000000059604645,0.4000000059604645,en,"ORGANIZATION,OTHER",
863,4863,2018-01-19 01:30:45+00:00,9.541641920215695e+17,This company says it has a way to keep your Bitcoin wallet secure ,business,66,863.0,0.0,0.0,en,"ORGANIZATION,OTHER",
864,4864,2018-01-18 22:13:58+00:00,9.541146697567724e+17,Bitcoin conference attendees remain defiantly optimistic despite the slump in price ,business,84,864.0,0.800000011920929,0.800000011920929,en,"PERSON,OTHER,EVENT",
865,4865,2018-01-18 21:00:15+00:00,9.540961198852956e+17,Bitcoin trading heads for the big time: ICE plans data feed to serve hedge funds and Wall Street firms ,WSJ,103,865.0,-0.5,0.5,en,"ORGANIZATION,OTHER",/Finance/Investing/Currencies & Foreign Exchange
866,4866,2018-01-18 17:12:52+00:00,9.540388954858332e+17,This company says it has a way to keep your Bitcoin wallet secure ,business,66,866.0,0.0,0.0,en,"ORGANIZATION,OTHER",
867,4867,2018-01-18 16:02:28+00:00,9.540211774957812e+17,"Today on Snapchat: You can't take a selfie with this app in Texas. Plus, how to keep your bitcoin safe. ",WSJ,104,867.0,-0.1000000014901161,1.2000000476837158,en,"OTHER,CONSUMER_GOOD,LOCATION","/Arts & Entertainment,/Internet & Telecom,/Online Communities"
868,4868,2018-01-18 15:20:34+00:00,9.540106345675407e+17,Bitcoin bull Tom Lee goes hyperbolic on latest price forecast ,business,62,868.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
869,4869,2018-01-18 15:14:31+00:00,9.540091133688914e+17,"Bitcoin challenger’s 36,000% rise unnerves banking sector ",FinancialTimes,58,869.0,0.1000000014901161,0.1000000014901161,en,"NUMBER,PERSON,OTHER",
870,4870,2018-01-18 14:42:38+00:00,9.540010884448625e+17,Morgan Stanley joins Goldman Sachs in clearing bitcoin futures ,business,63,870.0,0.0,0.0,en,"ORGANIZATION,OTHER",
871,4871,2018-01-18 12:51:34+00:00,9.539731369738158e+17,Fears of regulatory crackdown spark massive Bitcoin correction. ,Investingcom,64,871.0,-0.4000000059604645,0.4000000059604645,en,OTHER,
872,4872,2018-01-18 12:13:15+00:00,9.539634946967756e+17,Bitcoin Rises Back Above After Selloff. - ,Investingcom,42,872.0,0.0,0.2000000029802322,en,"ORGANIZATION,EVENT",
873,4873,2018-01-18 11:50:14+00:00,9.539577001147964e+17,Bitcoin trading heads for the big time: ICE plans data feed to serve hedge funds and Wall Street firms ,WSJ,103,873.0,-0.5,0.5,en,"ORGANIZATION,OTHER",/Finance/Investing/Currencies & Foreign Exchange
874,4874,2018-01-18 11:29:15+00:00,9.539524207443886e+17,This company says it has a way to keep your Bitcoin wallet secure ,business,66,874.0,0.0,0.0,en,"ORGANIZATION,OTHER",
875,4875,2018-01-18 10:22:36+00:00,9.5393565033148e+17,"Bitcoin was trading at by 05:03 AM ET, up 9.13% from its previous close. - ",Investingcom,75,875.0,0.0,0.1000000014901161,en,"NUMBER,OTHER,EVENT",/Finance/Investing/Currencies & Foreign Exchange
876,4876,2018-01-18 09:00:50+00:00,9.539150729418792e+17,This dongle-maker is moving into wallets for Bitcoin and other cryptocurrencies ,business,80,876.0,-0.3000000119209289,0.3000000119209289,en,"ORGANIZATION,OTHER,CONSUMER_GOOD",
877,4877,2018-01-18 02:15:03+00:00,9.538129532744786e+17,-Asian equities edge higher -Treasuries hold losses -China data in focus -S P 500 -Bitcoin bounces back -Tech stocks -Aussie dips ,business,130,877.0,-0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER,NUMBER,LOCATION,EVENT",/Finance/Investing
878,4878,2018-01-18 00:43:15+00:00,9.537898493954417e+17,Bitcoin storms back from its dip below ,business,39,878.0,0.0,0.0,en,"OTHER,EVENT",
879,4879,2018-01-18 00:03:34+00:00,9.53779862740914e+17,"For a time on Wednesday, the price of Bitcoin dipped below — taking it down to about half what it was at its peak last month ",nytimes,125,879.0,-0.1000000014901161,0.1000000014901161,en,OTHER,/Finance/Investing/Currencies & Foreign Exchange
880,4880,2018-01-17 22:21:00+00:00,9.537540511996232e+17,Bitcoin's plunge turned the Winklevoss twins into ex-billionaires ,business,66,880.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER",
881,4881,2018-01-17 22:07:21+00:00,9.53750615682945e+17,Bitcoin’s meteoric rise and subsequent plunge has crypto investors scrambling for ways to make sense of the market ,business,115,881.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER,EVENT",
882,4882,2018-01-17 22:00:10+00:00,9.537488102572687e+17,-China’s economy heats up -Bitcoin dropped below -Decision day for the Bank of Korea and Bank Indonesia Get caught up on what's moving markets in Asia ,business,151,882.0,0.4000000059604645,0.4000000059604645,en,"ORGANIZATION,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
883,4883,2018-01-17 21:57:50+00:00,9.53748223390298e+17,Bitcoin climbs back from its dip below ,business,39,883.0,0.0,0.0,en,OTHER,
884,4884,2018-01-17 21:53:22+00:00,9.537470994762097e+17,Bitcoin could be more important than the iPhone for growth at some Asian chip firms ,business,84,884.0,0.0,0.0,en,"ORGANIZATION,OTHER,CONSUMER_GOOD,LOCATION",
885,4885,2018-01-17 20:45:32+00:00,9.537300271364465e+17,"Milii Vanilli blamed it on the rain, but bitcoin watchers are blaming the cryptocurrency’s slump on the moon ",business,109,885.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
886,4886,2018-01-17 20:19:58+00:00,9.537235913879634e+17,Bitcoin sinks 50%. What happened next? via ,business,43,886.0,0.0,0.3000000119209289,en,"NUMBER,OTHER",
887,4887,2018-01-17 20:15:44+00:00,9.53722526059778e+17,Bitcoin’s meteoric rise and subsequent plunge has crypto investors scrambling for ways to make sense of the market ,business,115,887.0,0.1000000014901161,0.1000000014901161,en,"PERSON,OTHER,EVENT",
